OBJECTID,PROJECT_NUMBER,SEGMENT_NUMBER,LINE_TYPE,LINE_TYPE_DESC,PHYSICAL_PIPE_LENGTH,STATUS,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE,SHAPELEN
292410,000023296,2,FL,Flow,3374,Active,100080100,2014-06-24T14:00:57.000Z,,9708418,Saguaro Resources Ltd.,OGAA,GPSD,3378.63038191166
292411,000023296,3,FL,Flow,5144.81,New,100080100,2018-01-03T07:44:01.000Z,,,Saguaro Resources Ltd.,OGAA,GPSD,5152.21959778638
292412,000023397,1,GA,Gathering,433,Active,100080690,2014-10-06T09:14:15.000Z,,9708181,Encana Corporation,OGAA,SNK,606.864602677909
292413,000023397,5,GA,Gathering,704,New,100080690,2017-10-17T14:54:59.000Z,,,Encana Corporation,OGAA,SNK,705.343940405878
292414,000023397,6,GA,Gathering,141,New,100080690,2017-10-17T14:54:59.000Z,,,Encana Corporation,OGAA,SNK,140.535172020566
292415,000023397,7,GA,Gathering,1054,New,100080690,2017-10-17T14:54:59.000Z,,,Encana Corporation,OGAA,SNK,1051.8018790814
292416,000023403,1,GA,Gathering,2189,Active,100080704,2014-10-07T11:56:27.000Z,,9707444,Tourmaline Oil Corp.,OGAA,GPSD,2169.06712521815
292417,000023403,3,GA,Gathering,1241,Active,100080704,2018-01-29T10:15:51.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1238.43900938437
292418,000023403,4,GA,Gathering,146,Active,100080704,2018-01-29T10:15:51.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,146.182734941511
292419,000023405,2,GA,Gathering,1867,Active,100080709,2017-01-20T12:42:27.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1865.96473599453
292420,000023405,3,GA,Gathering,1548,Active,100080709,2017-01-20T12:42:27.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1546.21912850967
292421,000023405,4,GA,Gathering,4879,Active,100080709,2017-01-20T12:42:27.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,4878.52702097975
292422,000023405,5,GA,Gathering,1006,Active,100080709,2017-01-20T12:42:27.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1005.86008482669
292423,000023414,1,GA,Gathering,1922,Active,100080752,2014-10-15T13:27:19.000Z,,9708494,Tourmaline Oil Corp.,OGAA,GPSND,1907.4093878872
292424,000023461,8,GA,Gathering,1410,Active,100081197,2014-12-04T14:44:54.000Z,,9707499,Encana Corporation,OGAA,SNK,1460.02786380625
292425,000023461,9,GA,Gathering,363,Active,100081197,2014-12-04T14:44:54.000Z,,9707499,Encana Corporation,OGAA,SNK,289.920795639896
292426,000023461,11,GA,Gathering,607,New,100081197,2018-01-22T14:10:17.000Z,,,Encana Corporation,OGAA,SNK,608.070369064669
292427,000023468,9,GA,Gathering,4359.57,Active,100081310,2015-06-19T00:00:00.000Z,,9708824,Chinook Energy (2010) Inc.,OGAA,GPSD,4359.57004531306
292428,000023468,12,FG,Fuel Gas,639,Active,100081310,2015-06-19T00:00:00.000Z,,9708824,Chinook Energy (2010) Inc.,OGAA,GPSD,638.555384341055
292429,000023468,19,GA,Gathering,626.01,Active,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,GPSD,626.121463580184
292430,000023468,20,FG,Fuel Gas,4346.29,New,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,GPSD,4346.2904286874
292431,000023468,21,FG,Fuel Gas,75.01,Active,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,GPSD,74.9061833045177
292432,000023468,22,GA,Gathering,57.01,Active,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,GPSD,56.9339059725398
292433,000023478,1,GA,Gathering,3700,Active,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,SNK,3563.61298183335
292434,000023478,2,FG,Fuel Gas,3700,Active,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,SNK,3560.8340639672
292435,000023478,3,GA,Gathering,3700,Active,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,SNK,3549.06089063104
292436,000023478,4,FL,Flow,3700,Active,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,SNK,3543.29109504386
292437,000023490,1,GA,Gathering,1051,Active,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,SNK,925.120794689234
292438,000023490,2,FG,Fuel Gas,1051,Active,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,SNK,923.688034644407
292439,000023490,3,FL,Flow,1051,Active,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,SNK,926.692690657742
292440,000023490,4,FL,Flow,1051,Active,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,SNK,926.884520040697
292441,000023490,5,GA,Gathering,911,Active,100081456,2017-06-12T08:32:09.000Z,,,Encana Corporation,OGAA,SNK,911.043025490469
292442,000023496,1,GA,Gathering,8032,Active,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,GPSD,8024.06366984718
292443,000023496,2,GA,Gathering,8032,Active,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,GPSD,8024.06366984718
292444,000023515,6,GA,Gathering,786,Active,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,SNK,1741.4262566793
292445,000023540,1,GA,Gathering,6602,Active,100081939,2015-03-25T12:58:35.000Z,,9709018,Saguaro Resources Ltd.,OGAA,GPSD,6595.3802354989
292446,000023551,9,GA,Gathering,1013,Active,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,GPSD,1012.31886284369
292447,000023551,10,GA,Gathering,1013,Active,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,GPSD,1012.41058473919
292448,000023551,11,GA,Gathering,601,Active,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,GPSD,600.855127778669
292449,000023551,12,GA,Gathering,602,Active,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,GPSD,601.105777521318
292450,000023551,17,GA,Gathering,1013,Active,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,GPSD,1012.50253397358
292451,000023551,18,GA,Gathering,602,Active,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,GPSD,601.356698623215
292452,000023551,19,GA,Gathering,740,Active,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,739.050060593407
292453,000023551,20,GA,Gathering,739,Active,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,738.930840775586
292454,000023551,21,GA,Gathering,739,Active,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,738.811710678887
292455,000023551,22,GA,Gathering,526,Active,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,525.066049463783
292456,000023551,23,GA,Gathering,520,Active,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,519.985097996153
292457,000023551,24,GA,Gathering,930,Active,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,929.249457763778
292458,000023556,1,GA,Gathering,1075,Active,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,GPSD,1075.15797161575
292459,000023556,2,GA,Gathering,265,Active,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,GPSD,264.946909847221
292460,000023556,3,FG,Fuel Gas,265,Active,100082126,2016-12-30T16:08:47.000Z,,,Venturion Oil Limited,OGAA,GPSD,264.960175817444
292461,000023562,2,GA,Gathering,532.75,Active,100082203,2015-05-06T14:15:12.000Z,,9709166,ARC Resources Ltd.,OGAA,SNK,532.747645679643
292462,000023562,5,GA,Gathering,865.35,New,100082203,2017-02-20T08:37:47.000Z,,,ARC Resources Ltd.,OGAA,SNK,865.346122777988
292463,000023573,1,GA,Gathering,2765,Active,100082254,2015-05-19T13:18:42.000Z,,9708141,Encana Corporation,OGAA,SNK,3256.56976444339
292464,000023573,5,GA,Gathering,2891,Active,100082254,2015-05-19T13:18:42.000Z,,9708141,Encana Corporation,OGAA,SNK,3287.18069839593
292465,000023573,6,GA,Gathering,1907,Active,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,SNK,1903.12445414347
292466,000023573,7,GA,Gathering,1621,Active,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,SNK,1616.78874212334
292467,000023574,4,FL,Flow,2593,New,100082255,2017-05-29T09:38:08.000Z,,,Progress Energy Canada Ltd.,OGAA,CGWC,2592.62280601856
292468,000023579,1,GA,Gathering,4560.86,Active,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,CGWC,4499.24994694858
292469,000023579,2,GA,Gathering,4560.86,Active,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,CGWC,4499.24994694858
292470,000023579,3,IN,Injection,2021.54,New,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,CGWC,2505.69627702038
292471,000023616,1,GA,Gathering,1493.28,Active,100082598,2015-08-06T13:51:44.000Z,,9708856,Encana Corporation,OGAA,SNK,1493.27747560452
292472,000023616,2,GA,Gathering,4950.88,Active,100082598,2016-12-09T10:22:03.000Z,,,Encana Corporation,OGAA,SNK,5046.38377684156
292473,000023616,3,FG,Fuel Gas,6443.15,Active,100082598,2016-12-09T10:22:03.000Z,,,Encana Corporation,OGAA,SNK,6536.05871540615
292474,000023616,5,GA,Gathering,278,Active,100082598,2017-07-17T14:59:42.000Z,,,Encana Corporation,OGAA,SNK,277.606317000429
292475,000023616,6,FG,Fuel Gas,275,Active,100082598,2017-07-17T14:59:42.000Z,,,Encana Corporation,OGAA,SNK,274.984486102599
292476,000023618,1,GA,Gathering,3150,Active,100082611,2015-08-07T16:34:09.000Z,,9708392,Encana Corporation,OGAA,SNK,2868.37609208732
292477,000023618,2,GA,Gathering,3150,Active,100082611,2016-11-23T15:27:20.000Z,,,Encana Corporation,OGAA,SNK,2869.63356751111
292478,000023618,3,GA,Gathering,466,Active,100082611,2016-11-23T15:27:20.000Z,,,Encana Corporation,OGAA,SNK,464.245912354182
292479,000023618,4,FG,Fuel Gas,2527,Active,100082611,2016-11-23T15:27:20.000Z,,,Encana Corporation,OGAA,SNK,2527.48485599618
292480,000023618,5,FG,Fuel Gas,443,Active,100082611,2016-11-23T15:27:20.000Z,,,Encana Corporation,OGAA,SNK,441.579199610694
292481,000023618,6,GA,Gathering,1935,Active,100082611,2016-11-23T15:27:20.000Z,,,Encana Corporation,OGAA,SNK,1935.29135361352
292482,000023618,7,GA,Gathering,2192,Active,100082611,2016-11-23T15:27:20.000Z,,,Encana Corporation,OGAA,SNK,2192.41263827757
292483,000023618,8,GA,Gathering,1926,Active,100082611,2016-11-23T15:27:20.000Z,,,Encana Corporation,OGAA,SNK,1926.56267961258
292484,000023618,9,GA,Gathering,457,Active,100082611,2016-11-23T15:27:20.000Z,,,Encana Corporation,OGAA,SNK,455.66924769365
292485,000023644,1,FG,Fuel Gas,7811,Active,100082797,2015-09-15T12:12:39.000Z,,9709373,Progress Energy Canada Ltd.,OGAA,CGWC,7813.20747103713
292486,000023661,2,DI,Distribution,2575,Active,100000422,1957-12-15T00:00:00.000Z,,,Pacific Northern Gas (N.E.) Ltd.,OGAA,SNK,2376.09433823889
292487,000023672,1,GA,Gathering,1080,Active,100082996,2015-10-16T10:14:49.000Z,,9709490,Progress Energy Canada Ltd.,OGAA,CGWC,980.521061532095
292488,000023681,1,GA,Gathering,1610,Active,100083123,2015-11-03T10:22:31.000Z,,9709509,Encana Corporation,OGAA,SNK,1555.42890278261
292489,000023681,2,GA,Gathering,1610,Active,100083123,2015-11-03T10:22:31.000Z,,9709509,Encana Corporation,OGAA,SNK,1555.07233619684
292490,000023681,3,FG,Fuel Gas,1610,Active,100083123,2015-11-03T10:22:31.000Z,,9709509,Encana Corporation,OGAA,SNK,1555.31343423528
292491,000023692,3,TR,Transmission,182.12,Active,100083231,2018-02-22T12:55:55.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,182.231917968255
292492,000023765,1,GA,Gathering,29861.71,New,100083997,2016-03-07T09:41:54.000Z,,9709536,Saguaro Resources Ltd.,OGAA,GPSD,29914.7194940301
292493,000023765,3,GA,Gathering,29861.71,New,100083997,2016-03-07T09:41:54.000Z,,9709536,Saguaro Resources Ltd.,OGAA,GPSD,29914.7194940301
292494,000023800,1,GA,Gathering,2436.86,Active,100047975,2005-03-30T00:00:00.000Z,,9619837,Veresen Midstream General Partner Inc.,OGAA,SNK,2436.85991061538
292495,000023800,2,GA,Gathering,1706,Active,100047975,2017-02-23T12:18:06.000Z,,,Veresen Midstream General Partner Inc.,OGAA,SNK,1706.40959228697
292497,000023836,1,GA,Gathering,700,Active,100084125,2016-04-04T12:56:36.000Z,,9709647,Canbriam Energy Inc.,OGAA,GPSD,576.286860796066
292498,000023836,5,FG,Fuel Gas,436.28,New,100084125,2016-04-04T12:56:36.000Z,,9709647,Canbriam Energy Inc.,OGAA,GPSD,436.28041171707
292499,000023837,1,IN,Injection,1378,Active,100084131,2016-04-05T08:43:19.000Z,,9709716,Venturion Oil Limited,OGAA,GPSD,1377.18053718413
292500,000023837,3,IN,Injection,1376,Active,100084131,2016-11-04T16:01:19.000Z,,,Venturion Oil Limited,OGAA,GPSD,1375.84532475852
292501,000023841,1,FL,Flow,3628,Active,100084161,2016-04-08T14:21:55.000Z,,9709663,ARC Resources Ltd.,OGAA,CGWC,3555.09872097859
292502,000023846,11,GA,Gathering,8875.266,Active,100084203,2017-01-09T09:59:17.000Z,,,Encana Corporation,OGAA,CGWC,9048.53128026405
292503,000023846,12,GA,Gathering,5270.5,Active,100084203,2017-01-09T09:59:17.000Z,,,Encana Corporation,OGAA,CGWC,5270.82802374669
292504,000023846,13,GA,Gathering,8875.266,Active,100084203,2017-01-09T09:59:17.000Z,,,Encana Corporation,OGAA,CGWC,9048.53128026405
292505,000023846,14,GA,Gathering,834.93,Active,100084203,2018-01-17T10:17:16.000Z,,,Encana Corporation,OGAA,CGWC,835.48833482326
292496,000023834,2,TR,Transmission,23341.65,New,100084088,2016-12-02T14:25:57.000Z,,,Canbriam Energy Inc.,OGAA,GPSD,23341.6465899515
292506,000023859,1,TR,Transmission,34088,Active,100084254,2016-05-12T15:35:24.000Z,,9709287,Plateau Pipe Line Ltd.,OGAA,CGWC,34005.6561916608
292507,000023868,3,GA,Gathering,844,Active,100084315,2016-06-08T13:31:21.000Z,,9709412,Encana Corporation,OGAA,SNK,843.950577977303
292508,000023868,9,GA,Gathering,978,Active,100084315,2017-07-19T14:20:12.000Z,,,Encana Corporation,OGAA,SNK,976.047356129693
292509,000023893,1,IN,Injection,2141,Active,100084399,2016-11-23T10:35:41.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,2140.6998617267
292510,000023893,3,FG,Fuel Gas,2141,Active,100084399,2016-11-23T10:35:41.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,2140.6998617267
292511,000023893,5,IN,Injection,214,Active,100084399,2017-02-12T14:39:30.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,213.193746862782
292512,000023893,6,FG,Fuel Gas,214,Active,100084399,2017-02-12T14:39:30.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,213.193746862782
292513,000023910,6,GA,Gathering,94.4,New,100084416,2018-05-07T15:38:39.000Z,,,ARC Resources Ltd.,OGAA,CGWC,94.4961428995733
292514,000023910,7,FG,Fuel Gas,92.53,New,100084416,2018-05-07T15:38:39.000Z,,,ARC Resources Ltd.,OGAA,CGWC,92.6374196121773
292515,000023944,1,TR,Transmission,24948.35,New,100100005,2017-07-04T19:28:18.000Z,,,Diamond LNG Canada Ltd.,OGAA,GPSD,24912.7920153777
292516,000023952,1,GA,Gathering,973,Active,100100075,2017-01-11T14:19:41.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,971.989591301972
292517,000023952,2,GA,Gathering,974,Active,100100075,2017-01-11T14:19:41.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,972.422774564276
292518,000023960,1,GA,Gathering,1031,Active,100100173,2016-12-02T12:58:08.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1028.6943378823
292519,000023960,2,GA,Gathering,461,Active,100100173,2016-12-02T12:58:08.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,460.866096173544
292520,000023960,3,GA,Gathering,1011,Active,100100173,2016-12-02T12:58:08.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,460.785971210251
292521,000023960,4,GA,Gathering,1740,Active,100100173,2016-12-02T12:58:08.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1738.42856448221
292522,000023960,5,GA,Gathering,1740,Active,100100173,2016-12-02T12:58:08.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1738.32879749605
292523,000023960,6,GA,Gathering,566,Active,100100173,2016-12-02T12:58:08.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,565.524804918721
292524,000023961,1,GA,Gathering,2417,Active,100100176,2016-11-26T10:50:40.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,2416.27645686881
292525,000023961,2,GA,Gathering,2521,Active,100100176,2016-11-26T10:50:40.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,2463.89303937974
292526,000023961,3,GA,Gathering,2521,Active,100100176,2016-11-26T10:50:40.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,2463.8926257385
292527,000023984,1,TR,Transmission,1529.59,Active,100100312,2016-12-17T15:58:23.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1529.59215088381
292528,000023984,2,TR,Transmission,4926.11,Active,100100312,2016-12-17T15:58:23.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,4926.10699713855
292529,000023984,3,TR,Transmission,4607,Active,100100312,2016-12-17T15:58:23.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,4606.99886381734
292530,000023988,1,GA,Gathering,1328,Active,100100035,2016-11-09T08:37:28.000Z,,,Shell Canada Limited,OGAA,GPSD,1077.42376282458
292531,000023988,2,GA,Gathering,1387,Active,100100035,2016-11-09T08:37:28.000Z,,,Shell Canada Limited,OGAA,GPSD,1136.97931323899
292532,000023990,1,GA,Gathering,4894,Active,100100002,2016-09-28T16:23:55.000Z,,,Encana Corporation,OGAA,SNK,4885.20597450817
292533,000023990,2,GA,Gathering,1952,Active,100100002,2016-09-28T16:23:55.000Z,,,Encana Corporation,OGAA,SNK,1938.03535512741
292534,000024006,1,GA,Gathering,2854.95,Active,100100065,2016-10-24T12:58:05.000Z,,,Kelt Exploration (LNG) Ltd.,OGAA,GPSD,2854.95372914877
292535,000024006,2,DI,Distribution,2854.96,Active,100100065,2016-10-24T12:58:05.000Z,,,Kelt Exploration (LNG) Ltd.,OGAA,GPSD,2854.95860154243
292536,000024008,1,GA,Gathering,6411.75,Active,100100340,2016-09-13T12:00:51.000Z,,,Leucrotta Exploration Inc.,OGAA,CGWC,6411.75326628161
292537,000024019,1,GA,Gathering,1403,Active,100100346,2016-12-19T08:13:25.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1402.97096116493
292538,000024019,2,GA,Gathering,1403,New,100100346,2016-12-19T08:13:25.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1402.51486660122
292539,000024027,1,GA,Gathering,1774,Active,100100456,2016-11-25T15:15:16.000Z,,,Encana Corporation,OGAA,SNK,1774.1527963301
292540,000024027,2,FG,Fuel Gas,1774,Active,100100456,2016-11-25T15:15:16.000Z,,,Encana Corporation,OGAA,SNK,1771.74081173716
292541,000024039,1,GA,Gathering,2735,New,100100211,2016-11-04T16:31:57.000Z,,,Kelt Exploration (LNG) Ltd.,OGAA,GPSD,396.023113201667
292542,000024039,2,GA,Gathering,2339,New,100100211,2017-02-11T15:03:08.000Z,,,Kelt Exploration (LNG) Ltd.,OGAA,GPSD,2339.46186939218
292543,000024039,3,DI,Distribution,397,New,100100211,2017-02-11T15:03:08.000Z,,,Kelt Exploration (LNG) Ltd.,OGAA,GPSD,396.023128068327
292544,000024044,1,DI,Distribution,6078,Active,100100150,2016-11-23T14:35:32.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,6077.81440829046
292545,000024044,2,TR,Transmission,4779,Active,100100150,2016-11-23T14:35:32.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,4778.95582535943
292546,000024063,1,GA,Gathering,1355,Active,100100022,2016-11-04T13:40:05.000Z,,,Black Swan Energy Ltd.,OGAA,GPSD,1355.5504836517
292547,000024063,2,GA,Gathering,1355,Active,100100022,2016-11-04T13:40:05.000Z,,,Black Swan Energy Ltd.,OGAA,GPSD,1355.69354817073
292548,000024066,1,GA,Gathering,281,Active,100100324,2016-10-25T09:52:18.000Z,,,Black Swan Energy Ltd.,OGAA,GPSD,280.601438665772
292549,000024066,2,FG,Fuel Gas,281,Active,100100324,2016-10-25T09:52:18.000Z,,,Black Swan Energy Ltd.,OGAA,GPSD,280.609705626934
